session_id,customer_id,session_date,session_duration_minutes,pages_viewed,page_type,device_type,bounce_rate,time_on_page_seconds,cart_additions,cart_abandonment,search_queries,support_chat_initiated,email_clicks,app_rating_given
SESS_00006184,CUST_000509,2023-04-22 03:09:00,32,8,Home,Tablet,0.86,2693.71,1,0,2,0,0,0
SESS_00006185,CUST_001909,2024-02-18 04:41:00,37,18,Product_Page,Tablet,0.68,3114.61,1,0,1,0,0,0
SESS_00006186,CUST_000004,2023-01-29 14:18:00,41,6,Product_Page,Mobile,0.82,3451.32,0,1,4,0,0,0
SESS_00006187,CUST_001124,2023-12-05 20:34:00,32,16,Home,Mobile,0.55,2693.71,0,1,2,1,1,0
SESS_00006188,CUST_001843,2023-01-05 11:16:00,35,8,Product_Page,Mobile,0.2,2946.25,0,1,2,0,1,0
SESS_00006189,CUST_000076,2023-05-21 07:55:00,37,18,Product_Page,Mobile,0.22,3114.61,2,1,6,0,1,0
SESS_00006190,CUST_000118,2023-10-05 12:26:00,60,15,Home,Desktop,0.61,5050.71,1,0,0,0,0,0
SESS_00006191,CUST_001064,2023-12-02 02:20:00,15,2,Search,Mobile,0.25,1262.68,0,0,3,0,0,1
SESS_00006192,CUST_000509,2023-07-13 04:09:00,120,40,Product_Page,Desktop,0.86,10101.43,1,0,5,1,1,1
SESS_00006193,CUST_001579,2023-05-04 19:13:00,29,7,Search,Tablet,0.23,2441.18,1,1,2,0,1,0
SESS_00006194,CUST_001585,2023-08-08 18:22:00,19,3,Home,Mobile,0.14,1599.39,2,0,2,0,4,0
SESS_00006195,CUST_001393,2023-06-09 13:59:00,25,3,Home,Mobile,0.78,2104.46,1,0,2,0,3,1
SESS_00006196,CUST_001909,2023-10-16 04:00:00,25,6,Search,Mobile,0.43,2104.46,0,1,1,0,2,0
SESS_00006197,CUST_001072,2023-10-13 16:23:00,5,1,Product_Page,Mobile,0.22,420.89,0,0,1,0,1,0
SESS_00006198,CUST_001847,2023-04-19 04:23:00,31,5,Product_Page,Mobile,0.78,2609.54,0,1,0,0,2,0
SESS_00006199,CUST_000180,2023-07-29 05:42:00,90,15,Product_Page,Desktop,0.23,7576.07,3,0,1,0,4,0
SESS_00006200,CUST_001397,2023-01-30 15:57:00,32,10,Home,Mobile,0.43,2693.71,2,1,2,0,0,0
SESS_00006201,CUST_000851,2023-11-07 04:23:00,31,10,Search,Desktop,0.87,2609.54,3,1,3,0,0,1
SESS_00006202,CUST_001889,2023-03-08 01:38:00,41,5,Product_Page,Mobile,0.52,3451.32,1,0,1,1,1,0
SESS_00006203,CUST_000830,2023-08-02 04:28:00,10,2,Home,Mobile,0.86,841.79,0,0,2,0,0,0
SESS_00006204,CUST_001617,2023-01-18 15:00:00,6,2,Product_Page,Mobile,0.27,505.07,1,0,0,0,1,1
SESS_00006205,CUST_001583,2023-01-20 00:54:00,37,9,Search,Mobile,0.22,3114.61,0,0,1,1,1,0
SESS_00006206,CUST_000094,2023-09-01 11:59:00,35,5,Home,Mobile,0.47,2946.25,0,0,3,1,1,0
SESS_00006207,CUST_000330,2023-03-08 04:30:00,10,1,Product_Page,Mobile,0.3,841.79,0,1,5,0,4,0
SESS_00006208,CUST_000640,2023-09-20 10:37:00,86,28,Home,Desktop,0.7,7239.36,1,0,2,0,1,0
SESS_00006209,CUST_001807,2023-02-02 15:32:00,23,3,Product_Page,Mobile,0.38,1936.11,1,1,3,1,2,0
SESS_00006210,CUST_000965,2023-09-16 21:59:00,32,10,Product_Page,Mobile,0.69,2693.71,4,0,2,1,1,1
SESS_00006211,CUST_000560,2023-01-28 11:14:00,77,15,Search,Desktop,0.44,6481.75,0,0,2,0,0,0
SESS_00006212,CUST_001865,2023-09-03 22:25:00,30,6,Home,Mobile,0.49,2525.36,0,1,5,0,0,0
SESS_00006213,CUST_001861,2023-01-07 21:12:00,119,23,Product_Page,Desktop,0.32,10017.25,1,0,3,0,2,0
SESS_00006214,CUST_001822,2023-11-19 06:28:00,80,10,Home,Desktop,0.46,6734.28,1,0,1,0,0,0
SESS_00006215,CUST_000830,2023-09-01 04:35:00,4,1,Product_Page,Mobile,0.68,336.71,0,1,2,0,0,1
SESS_00006216,CUST_000838,2023-08-15 03:45:00,81,13,Product_Page,Desktop,0.16,6818.46,1,0,0,0,1,0
SESS_00006217,CUST_001181,2023-05-09 21:25:00,25,3,Product_Page,Mobile,0.66,2104.46,3,0,2,0,0,0
SESS_00006218,CUST_000068,2023-02-15 05:12:00,23,4,Home,Mobile,0.17,1936.11,2,1,2,0,0,0
SESS_00006219,CUST_001078,2023-03-16 05:12:00,42,7,Search,Mobile,0.62,3535.5,0,0,3,0,1,0
SESS_00006220,CUST_000557,2023-11-10 23:29:00,12,2,Product_Page,Desktop,0.67,1010.14,1,0,1,0,1,0
SESS_00006221,CUST_000451,2023-06-06 01:27:00,11,2,Cart,Mobile,0.48,925.96,0,0,2,0,3,0
SESS_00006222,CUST_000289,2023-11-16 11:43:00,16,3,Home,Mobile,0.46,1346.86,0,0,0,0,2,0
SESS_00006223,CUST_000640,2023-06-08 02:17:00,36,4,Home,Mobile,0.47,3030.43,2,0,3,0,0,0
SESS_00006224,CUST_000971,2024-02-11 15:28:00,89,22,Home,Desktop,0.55,7491.89,1,1,1,0,1,0
SESS_00006225,CUST_000694,2023-10-19 23:36:00,43,21,Home,Desktop,0.12,3619.68,0,1,3,1,1,0
SESS_00006226,CUST_001027,2023-10-02 07:24:00,34,4,Cart,Mobile,0.53,2862.07,0,0,4,0,0,0
SESS_00006227,CUST_001480,2023-01-03 17:37:00,35,5,Home,Mobile,0.36,2946.25,1,0,2,0,1,0
SESS_00006228,CUST_001873,2023-12-27 23:03:00,39,4,Cart,Mobile,0.72,3282.96,0,1,1,0,0,0
SESS_00006229,CUST_000396,2023-03-27 00:28:00,40,8,Home,Mobile,0.3,3367.14,3,1,2,0,0,0
SESS_00006230,CUST_000584,2023-05-30 23:33:00,105,13,Search,Desktop,0.7,8838.75,2,1,5,0,1,0
SESS_00006231,CUST_000134,2023-09-01 11:52:00,24,8,Product_Page,Mobile,0.18,2020.29,0,0,5,0,1,0
SESS_00006232,CUST_001669,2023-06-21 22:14:00,40,20,Home,Mobile,0.33,3367.14,1,1,4,0,1,0
SESS_00006233,CUST_001283,2023-04-04 11:20:00,25,6,Search,Desktop,0.67,2104.46,1,0,4,1,0,0
SESS_00006234,CUST_000058,2023-01-15 06:03:00,77,12,Home,Desktop,0.71,6481.75,0,0,4,0,1,0
SESS_00006235,CUST_001411,2024-02-12 14:59:00,14,2,Home,Mobile,0.22,1178.5,1,1,4,0,1,0
SESS_00006236,CUST_000975,2023-07-29 01:42:00,30,6,Home,Desktop,0.24,2525.36,0,0,0,0,3,0
SESS_00006237,CUST_001973,2023-09-23 15:03:00,14,1,Cart,Mobile,0.5,1178.5,1,0,2,0,1,0
SESS_00006238,CUST_000512,2023-03-10 03:53:00,43,10,Product_Page,Mobile,0.2,3619.68,1,0,1,0,0,1
SESS_00006239,CUST_001792,2023-09-14 06:40:00,30,10,Home,Tablet,0.45,2525.36,2,0,1,1,0,0
SESS_00006240,CUST_000082,2023-04-11 22:55:00,41,13,Product_Page,Mobile,0.52,3451.32,1,1,4,0,1,0
SESS_00006241,CUST_001047,2024-02-27 11:33:00,52,6,Home,Tablet,0.82,4377.28,1,0,0,0,0,0
SESS_00006242,CUST_000879,2023-08-27 08:14:00,42,8,Cart,Mobile,0.79,3535.5,1,0,3,0,0,0
SESS_00006243,CUST_000047,2023-05-30 16:43:00,44,7,Home,Tablet,0.69,3703.86,2,0,0,0,2,1
SESS_00006244,CUST_001067,2023-05-01 07:25:00,25,3,Product_Page,Desktop,0.88,2104.46,1,1,1,0,0,0
SESS_00006245,CUST_001124,2023-12-18 20:07:00,64,9,Product_Page,Desktop,0.86,5387.43,0,0,1,0,1,0
SESS_00006246,CUST_001867,2023-06-12 00:27:00,4,1,Search,Mobile,0.22,336.71,2,1,2,0,0,0
SESS_00006247,CUST_001210,2023-05-31 22:29:00,16,2,Home,Desktop,0.52,1346.86,0,0,1,0,2,0
SESS_00006248,CUST_001646,2023-09-19 16:00:00,48,6,Product_Page,Tablet,0.74,4040.57,2,0,3,0,2,0
SESS_00006249,CUST_000799,2023-12-11 19:41:00,24,12,Product_Page,Mobile,0.57,2020.29,1,0,0,0,2,0
SESS_00006250,CUST_001733,2023-04-30 02:37:00,9,1,Cart,Mobile,0.72,757.61,3,0,3,0,0,1
SESS_00006251,CUST_000565,2023-03-25 18:26:00,33,11,Product_Page,Tablet,0.51,2777.89,3,0,2,1,0,0
SESS_00006252,CUST_001595,2023-01-08 14:16:00,27,3,Search,Mobile,0.51,2272.82,1,0,2,0,1,0
SESS_00006253,CUST_001655,2023-10-08 23:24:00,15,2,Product_Page,Mobile,0.49,1262.68,0,0,1,1,0,0
SESS_00006254,CUST_001997,2023-07-13 09:24:00,115,57,Search,Desktop,0.31,9680.53,1,0,2,0,1,0
SESS_00006255,CUST_000125,2024-01-17 14:35:00,96,12,Product_Page,Desktop,0.6,8081.14,0,0,4,0,0,0
SESS_00006256,CUST_000203,2023-03-29 14:29:00,59,9,Product_Page,Tablet,0.24,4966.53,0,0,1,0,1,0
SESS_00006257,CUST_000527,2023-11-14 03:30:00,32,8,Product_Page,Tablet,0.4,2693.71,0,0,2,1,2,0
SESS_00006258,CUST_001744,2023-06-13 16:57:00,86,14,Search,Desktop,0.54,7239.36,2,1,2,0,0,0
SESS_00006259,CUST_001043,2023-03-08 07:57:00,84,42,Search,Desktop,0.78,7071.0,2,0,0,1,2,1
SESS_00006260,CUST_000839,2024-01-03 04:30:00,4,1,Search,Mobile,0.7,336.71,1,0,3,1,1,0
SESS_00006261,CUST_001280,2023-02-21 09:41:00,12,2,Product_Page,Tablet,0.57,1010.14,2,0,0,0,1,0
SESS_00006262,CUST_001914,2024-01-25 11:26:00,10,3,Home,Mobile,0.21,841.79,0,0,0,0,3,1
SESS_00006263,CUST_000486,2023-04-16 17:53:00,45,15,Home,Mobile,0.8,3788.03,0,0,3,0,3,0
SESS_00006264,CUST_000226,2023-07-25 15:11:00,39,19,Search,Mobile,0.37,3282.96,1,0,5,0,0,0
SESS_00006265,CUST_000072,2023-05-01 14:08:00,45,11,Home,Mobile,0.68,3788.03,1,1,1,0,1,0
SESS_00006266,CUST_001315,2023-09-09 01:47:00,44,7,Cart,Mobile,0.64,3703.86,2,0,2,0,1,0
SESS_00006267,CUST_001358,2023-05-11 03:46:00,41,10,Product_Page,Mobile,0.12,3451.32,3,0,2,0,2,1
SESS_00006268,CUST_001994,2023-02-14 06:03:00,70,17,Product_Page,Desktop,0.9,5892.5,1,0,4,0,4,0
SESS_00006269,CUST_000671,2023-07-07 04:38:00,4,1,Cart,Mobile,0.63,336.71,1,1,0,0,1,0
SESS_00006270,CUST_000017,2023-04-12 11:39:00,119,39,Product_Page,Desktop,0.89,10017.25,1,0,2,0,1,1
SESS_00006271,CUST_001311,2023-01-11 11:58:00,32,4,Home,Mobile,0.18,2693.71,2,1,0,1,1,0
SESS_00006272,CUST_001773,2023-01-18 17:12:00,82,11,Search,Desktop,0.84,6902.64,0,0,0,0,1,0
SESS_00006273,CUST_000270,2024-02-28 21:09:00,28,9,Cart,Mobile,0.78,2357.0,1,0,3,0,0,0
SESS_00006274,CUST_001634,2024-01-07 00:13:00,14,2,Product_Page,Desktop,0.8,1178.5,0,1,2,0,0,0
SESS_00006275,CUST_001034,2024-03-14 07:40:00,71,35,Home,Desktop,0.48,5976.68,0,0,2,1,1,0
SESS_00006276,CUST_001722,2023-11-25 13:50:00,21,7,Product_Page,Tablet,0.56,1767.75,1,0,6,0,0,1
SESS_00006277,CUST_001490,2023-11-07 08:49:00,27,13,Cart,Mobile,0.18,2272.82,1,0,0,0,1,0
SESS_00006278,CUST_000301,2023-11-19 11:41:00,111,22,Product_Page,Desktop,0.3,9343.82,1,0,2,0,0,0
SESS_00006279,CUST_001250,2023-10-02 21:42:00,9,1,Product_Page,Mobile,0.47,757.61,0,0,2,0,2,0
SESS_00006280,CUST_001423,2023-03-26 06:12:00,9,1,Home,Mobile,0.57,757.61,2,0,2,0,0,0
SESS_00006281,CUST_000864,2023-01-15 06:03:00,36,5,Home,Mobile,0.6,3030.43,0,0,2,0,1,0
SESS_00006282,CUST_001254,2023-11-04 05:43:00,104,14,Product_Page,Desktop,0.62,8754.57,1,1,3,0,1,1
SESS_00006283,CUST_000762,2023-07-26 07:57:00,94,47,Search,Desktop,0.29,7912.78,1,0,1,0,0,0
SESS_00006284,CUST_000179,2023-05-30 00:54:00,29,4,Product_Page,Desktop,0.42,2441.18,3,0,1,1,3,0
SESS_00006285,CUST_000194,2023-06-29 06:03:00,73,9,Home,Desktop,0.38,6145.03,1,0,0,0,1,0
SESS_00006286,CUST_000031,2024-02-18 09:03:00,12,2,Home,Mobile,0.73,1010.14,4,0,1,0,2,0
SESS_00006287,CUST_001727,2023-07-31 02:29:00,33,5,Search,Mobile,0.11,2777.89,1,0,2,0,3,0
SESS_00006288,CUST_001931,2023-02-21 05:52:00,49,8,Home,Tablet,0.76,4124.75,2,0,0,0,1,0
SESS_00006289,CUST_001208,2023-05-08 07:08:00,36,9,Home,Desktop,0.79,3030.43,0,0,4,0,1,0
SESS_00006290,CUST_001920,2023-07-11 08:08:00,44,14,Home,Mobile,0.86,3703.86,0,1,4,0,2,0
SESS_00006291,CUST_001553,2024-01-11 06:42:00,47,23,Cart,Tablet,0.61,3956.39,2,0,2,0,0,0
SESS_00006292,CUST_001532,2023-09-02 21:31:00,35,17,Search,Mobile,0.28,2946.25,0,0,3,1,1,0
SESS_00006293,CUST_001896,2023-07-18 05:51:00,9,1,Search,Mobile,0.56,757.61,0,0,2,0,0,0
SESS_00006294,CUST_000562,2023-03-23 15:26:00,25,3,Product_Page,Mobile,0.84,2104.46,1,0,1,0,1,0
SESS_00006295,CUST_000885,2023-06-23 14:53:00,3,1,Product_Page,Mobile,0.34,252.54,3,0,0,0,3,0
SESS_00006296,CUST_000869,2023-03-19 02:44:00,18,9,Product_Page,Mobile,0.7,1515.21,0,0,5,0,0,0
SESS_00006297,CUST_000837,2023-04-22 10:03:00,45,15,Product_Page,Mobile,0.24,3788.03,0,0,3,0,2,0
SESS_00006298,CUST_000132,2023-05-26 05:05:00,10,2,Search,Desktop,0.53,841.79,2,0,1,0,1,0
SESS_00006299,CUST_001334,2023-03-03 03:54:00,21,10,Product_Page,Tablet,0.76,1767.75,2,0,3,0,1,0
SESS_00006300,CUST_000096,2024-01-18 12:18:00,22,5,Home,Mobile,0.27,1851.93,0,0,2,1,3,0
SESS_00006301,CUST_001946,2023-09-15 05:00:00,3,1,Product_Page,Mobile,0.27,252.54,0,0,0,0,1,0
SESS_00006302,CUST_001173,2023-05-11 02:44:00,24,3,Home,Desktop,0.12,2020.29,0,1,2,0,0,0
SESS_00006303,CUST_000554,2023-05-10 11:07:00,26,13,Cart,Mobile,0.58,2188.64,1,0,2,1,1,0
SESS_00006304,CUST_001222,2023-06-07 13:21:00,17,2,Home,Mobile,0.39,1431.04,0,0,0,0,0,0
SESS_00006305,CUST_000952,2023-01-02 19:09:00,15,2,Home,Mobile,0.87,1262.68,1,0,2,1,2,0
SESS_00006306,CUST_001048,2023-12-09 15:38:00,111,18,Product_Page,Desktop,0.45,9343.82,0,0,1,0,0,0
SESS_00006307,CUST_001684,2023-05-01 05:40:00,19,6,Product_Page,Tablet,0.81,1599.39,1,0,1,0,2,0
SESS_00006308,CUST_001542,2024-01-12 07:45:00,26,5,Home,Mobile,0.37,2188.64,1,0,5,1,2,0
SESS_00006309,CUST_000901,2024-03-05 00:38:00,78,13,Search,Desktop,0.35,6565.93,2,0,4,1,0,0
SESS_00006310,CUST_001679,2023-07-09 06:55:00,46,15,Cart,Desktop,0.76,3872.21,0,0,1,0,2,0
SESS_00006311,CUST_000726,2023-12-21 02:31:00,15,7,Search,Desktop,0.24,1262.68,1,0,2,0,0,1
SESS_00006312,CUST_000394,2024-02-19 22:20:00,37,6,Search,Tablet,0.66,3114.61,1,0,1,0,0,0
SESS_00006313,CUST_001749,2023-02-16 21:10:00,23,5,Product_Page,Desktop,0.24,1936.11,1,1,4,0,2,0
SESS_00006314,CUST_000767,2024-01-25 11:08:00,41,6,Home,Desktop,0.34,3451.32,3,0,1,0,2,0
SESS_00006315,CUST_001181,2023-11-13 07:55:00,5,1,Home,Tablet,0.82,420.89,1,0,5,1,2,0
SESS_00006316,CUST_001035,2023-08-30 03:13:00,9,1,Home,Desktop,0.49,757.61,2,0,3,0,1,0
SESS_00006317,CUST_000210,2023-07-26 02:55:00,40,6,Home,Tablet,0.53,3367.14,0,1,0,0,0,0
SESS_00006318,CUST_001961,2023-01-14 09:49:00,6,3,Product_Page,Mobile,0.76,505.07,0,0,2,0,0,0
SESS_00006319,CUST_001440,2023-04-03 02:42:00,10,2,Product_Page,Mobile,0.16,841.79,1,1,1,0,0,0
SESS_00006320,CUST_000252,2023-01-26 18:42:00,42,21,Product_Page,Mobile,0.68,3535.5,0,1,3,0,1,0
SESS_00006321,CUST_000871,2023-12-20 03:03:00,98,12,Search,Desktop,0.7,8249.5,2,0,3,0,3,0
SESS_00006322,CUST_000281,2024-01-07 18:49:00,26,5,Search,Mobile,0.81,2188.64,2,0,2,0,4,1
SESS_00006323,CUST_000548,2023-08-03 22:38:00,32,6,Home,Mobile,0.76,2693.71,0,0,3,0,1,0
SESS_00006324,CUST_001048,2023-01-13 06:18:00,81,10,Home,Desktop,0.37,6818.46,0,0,2,0,2,0
SESS_00006325,CUST_000399,2023-02-23 13:51:00,16,2,Home,Mobile,0.81,1346.86,1,0,3,0,3,0
SESS_00006326,CUST_001217,2023-04-21 22:53:00,21,3,Home,Mobile,0.88,1767.75,1,0,0,0,0,0
SESS_00006327,CUST_000483,2023-07-07 11:28:00,21,3,Search,Mobile,0.37,1767.75,3,1,3,0,1,1
SESS_00006328,CUST_000061,2023-10-05 10:28:00,21,4,Product_Page,Mobile,0.36,1767.75,1,0,5,0,1,0
SESS_00006329,CUST_000171,2023-09-09 14:06:00,48,12,Home,Desktop,0.4,4040.57,0,0,1,0,1,0
SESS_00006330,CUST_000840,2023-05-30 16:36:00,26,6,Product_Page,Mobile,0.64,2188.64,0,1,1,0,1,0
SESS_00006331,CUST_000483,2023-03-20 04:45:00,18,2,Search,Mobile,0.75,1515.21,2,0,4,0,3,0
SESS_00006332,CUST_000804,2023-10-28 12:14:00,8,1,Product_Page,Mobile,0.3,673.43,1,0,6,0,3,0
SESS_00006333,CUST_001094,2023-11-21 03:20:00,39,6,Search,Tablet,0.79,3282.96,1,0,0,1,2,0
SESS_00006334,CUST_001256,2023-08-04 00:37:00,86,28,Search,Desktop,0.25,7239.36,2,1,4,0,0,0
SESS_00006335,CUST_001441,2023-11-27 20:10:00,29,9,Search,Tablet,0.31,2441.18,1,0,3,1,0,0
SESS_00006336,CUST_000516,2023-04-11 01:38:00,27,5,Home,Desktop,0.54,2272.82,0,1,3,0,2,0
SESS_00006337,CUST_000323,2023-01-10 09:32:00,25,6,Search,Desktop,0.9,2104.46,0,1,2,0,4,0
SESS_00006338,CUST_000041,2023-02-27 11:09:00,6,1,Cart,Mobile,0.45,505.07,2,1,2,1,0,0
SESS_00006339,CUST_001572,2023-04-17 17:07:00,14,7,Home,Desktop,0.71,1178.5,0,0,2,0,0,1
SESS_00006340,CUST_001350,2023-09-25 19:28:00,17,2,Product_Page,Mobile,0.69,1431.04,1,1,6,0,1,0
SESS_00006341,CUST_000422,2023-12-22 20:11:00,44,5,Product_Page,Desktop,0.71,3703.86,0,0,1,0,1,0
SESS_00006342,CUST_000978,2023-02-20 10:42:00,12,3,Search,Mobile,0.5,1010.14,0,0,1,0,1,0
SESS_00006343,CUST_001141,2023-10-27 19:58:00,40,5,Product_Page,Mobile,0.41,3367.14,0,1,2,0,1,0
SESS_00006344,CUST_001445,2023-07-24 15:56:00,16,2,Product_Page,Mobile,0.11,1346.86,0,1,0,0,1,0
SESS_00006345,CUST_000124,2023-04-08 03:48:00,26,4,Home,Mobile,0.62,2188.64,2,0,3,1,2,0
SESS_00006346,CUST_000913,2024-02-03 05:53:00,35,17,Product_Page,Mobile,0.56,2946.25,1,0,5,1,0,0
SESS_00006347,CUST_001936,2023-10-04 16:23:00,43,5,Home,Mobile,0.29,3619.68,1,0,2,1,2,0
SESS_00006348,CUST_001094,2023-05-09 01:29:00,17,2,Home,Mobile,0.36,1431.04,0,0,5,0,1,0
SESS_00006349,CUST_001758,2023-05-29 07:05:00,38,19,Product_Page,Mobile,0.3,3198.78,0,1,5,1,1,0
SESS_00006350,CUST_001866,2024-02-07 21:35:00,24,3,Product_Page,Mobile,0.69,2020.29,0,1,1,0,0,0
SESS_00006351,CUST_000918,2023-12-25 06:17:00,27,4,Cart,Mobile,0.16,2272.82,1,0,1,0,4,0
SESS_00006352,CUST_001985,2024-01-23 16:56:00,29,4,Home,Mobile,0.19,2441.18,0,0,3,0,0,0
SESS_00006353,CUST_000945,2023-06-23 21:35:00,40,8,Search,Mobile,0.23,3367.14,0,1,0,0,2,0
SESS_00006354,CUST_000125,2023-02-17 10:45:00,20,6,Cart,Mobile,0.18,1683.57,1,0,1,0,4,0
SESS_00006355,CUST_001822,2023-12-07 04:42:00,42,8,Product_Page,Mobile,0.82,3535.5,0,0,1,0,1,0
SESS_00006356,CUST_000082,2023-11-14 23:54:00,25,6,Home,Mobile,0.49,2104.46,2,1,1,0,1,0
SESS_00006357,CUST_000975,2023-08-22 20:51:00,111,37,Search,Desktop,0.45,9343.82,0,0,2,0,0,0
SESS_00006358,CUST_000072,2023-01-25 23:20:00,49,16,Home,Tablet,0.16,4124.75,1,0,2,0,0,0
SESS_00006359,CUST_000850,2024-02-03 17:51:00,35,5,Product_Page,Mobile,0.14,2946.25,0,0,1,0,1,0
SESS_00006360,CUST_001593,2023-11-02 01:35:00,41,8,Search,Tablet,0.61,3451.32,1,0,0,0,0,0
SESS_00006361,CUST_000560,2023-04-23 10:58:00,17,2,Product_Page,Mobile,0.36,1431.04,2,1,2,0,0,0
SESS_00006362,CUST_001116,2023-04-01 01:06:00,39,7,Product_Page,Tablet,0.33,3282.96,1,0,4,1,0,0
SESS_00006363,CUST_001002,2023-07-31 14:44:00,7,2,Product_Page,Mobile,0.84,589.25,2,0,3,0,1,0
SESS_00006364,CUST_001792,2024-02-06 18:17:00,43,10,Search,Mobile,0.31,3619.68,2,0,3,0,1,0
SESS_00006365,CUST_001495,2023-02-09 02:23:00,16,2,Product_Page,Mobile,0.7,1346.86,2,0,0,0,1,0
SESS_00006366,CUST_000005,2023-11-12 03:09:00,33,4,Cart,Mobile,0.28,2777.89,2,0,1,1,3,0
SESS_00006367,CUST_000116,2024-02-17 14:12:00,26,5,Product_Page,Mobile,0.38,2188.64,1,1,2,0,0,0
SESS_00006368,CUST_000366,2023-01-27 13:41:00,110,13,Cart,Desktop,0.11,9259.64,0,0,1,0,0,0
SESS_00006369,CUST_001817,2023-03-19 15:08:00,21,5,Search,Tablet,0.75,1767.75,1,0,5,1,0,0
SESS_00006370,CUST_000931,2023-01-07 18:37:00,29,5,Search,Mobile,0.7,2441.18,0,0,3,1,1,0
SESS_00006371,CUST_000533,2023-07-06 00:29:00,16,3,Cart,Desktop,0.36,1346.86,2,0,2,0,0,0
SESS_00006372,CUST_000298,2023-04-30 18:09:00,24,8,Cart,Mobile,0.58,2020.29,2,1,0,0,0,0
SESS_00006373,CUST_000891,2023-12-13 11:43:00,111,27,Product_Page,Desktop,0.7,9343.82,2,0,1,0,1,0
SESS_00006374,CUST_000682,2023-12-21 20:28:00,26,5,Search,Tablet,0.84,2188.64,0,0,3,0,1,0
SESS_00006375,CUST_000836,2023-12-07 16:07:00,22,7,Product_Page,Desktop,0.65,1851.93,2,0,3,0,0,0
SESS_00006376,CUST_001717,2024-03-12 00:02:00,24,4,Search,Mobile,0.67,2020.29,0,1,0,0,1,0
SESS_00006377,CUST_001720,2023-06-14 21:20:00,24,8,Home,Mobile,0.89,2020.29,1,1,1,1,0,1
SESS_00006378,CUST_000100,2024-01-19 21:16:00,3,1,Home,Mobile,0.54,252.54,1,0,4,0,0,0
SESS_00006379,CUST_001635,2024-01-04 08:12:00,42,7,Search,Mobile,0.22,3535.5,0,0,3,0,3,0
SESS_00006380,CUST_000418,2023-09-29 14:10:00,92,18,Product_Page,Desktop,0.16,7744.43,0,0,0,0,1,0
SESS_00006381,CUST_001758,2023-01-05 15:41:00,25,4,Home,Mobile,0.73,2104.46,1,0,0,0,2,0
SESS_00006382,CUST_001470,2023-04-20 07:22:00,41,5,Product_Page,Mobile,0.72,3451.32,2,0,2,0,0,0
SESS_00006383,CUST_001666,2023-04-01 09:10:00,14,2,Home,Mobile,0.74,1178.5,3,1,2,0,0,0
SESS_00006384,CUST_000614,2023-05-09 17:57:00,24,8,Home,Desktop,0.44,2020.29,0,1,0,0,1,0
SESS_00006385,CUST_001410,2023-03-19 17:37:00,2,1,Home,Mobile,0.74,168.36,0,1,2,1,1,0
SESS_00006386,CUST_001524,2023-08-30 02:02:00,27,9,Product_Page,Mobile,0.67,2272.82,1,0,0,0,0,0
SESS_00006387,CUST_000997,2023-09-26 02:44:00,111,55,Home,Desktop,0.71,9343.82,2,0,0,0,1,0
SESS_00006388,CUST_001118,2023-08-09 16:51:00,83,10,Product_Page,Desktop,0.67,6986.82,1,0,2,0,0,0
SESS_00006389,CUST_000498,2023-10-06 06:37:00,95,13,Home,Desktop,0.62,7996.96,3,0,1,0,2,0
SESS_00006390,CUST_001728,2024-01-08 10:49:00,18,6,Search,Mobile,0.3,1515.21,2,0,2,0,0,0
SESS_00006391,CUST_000568,2023-11-18 10:49:00,33,4,Cart,Mobile,0.15,2777.89,3,0,2,0,0,1
SESS_00006392,CUST_001414,2023-02-09 04:53:00,79,19,Home,Desktop,0.16,6650.11,0,0,1,0,2,0
SESS_00006393,CUST_000114,2024-02-19 06:48:00,34,8,Search,Mobile,0.45,2862.07,3,1,5,0,0,0
SESS_00006394,CUST_001545,2023-02-01 11:35:00,35,7,Search,Mobile,0.27,2946.25,0,1,3,0,2,0
SESS_00006395,CUST_001604,2023-01-04 08:55:00,41,5,Product_Page,Mobile,0.39,3451.32,0,1,3,0,1,0
SESS_00006396,CUST_001969,2023-02-17 18:12:00,9,1,Product_Page,Mobile,0.71,757.61,1,1,0,0,0,0
SESS_00006397,CUST_001335,2023-08-25 07:08:00,16,2,Product_Page,Mobile,0.66,1346.86,4,0,3,0,0,0
SESS_00006398,CUST_000394,2023-06-17 03:36:00,23,11,Home,Mobile,0.59,1936.11,2,1,3,0,0,0
SESS_00006399,CUST_001261,2023-08-01 04:12:00,17,4,Home,Mobile,0.79,1431.04,0,0,3,0,2,0
SESS_00006400,CUST_000560,2023-01-14 21:23:00,117,16,Search,Desktop,0.5,9848.89,0,0,2,0,1,0
SESS_00006401,CUST_001492,2023-10-18 23:47:00,51,7,Search,Tablet,0.35,4293.11,2,1,2,0,1,0
SESS_00006402,CUST_000501,2023-10-11 23:39:00,36,12,Product_Page,Mobile,0.7,3030.43,0,0,1,1,2,0
SESS_00006403,CUST_000498,2023-04-11 06:28:00,94,15,Cart,Desktop,0.27,7912.78,1,1,3,0,3,0
SESS_00006404,CUST_000997,2023-04-15 21:42:00,19,4,Product_Page,Tablet,0.73,1599.39,1,1,1,0,0,1
SESS_00006405,CUST_001527,2023-09-26 01:20:00,37,12,Home,Mobile,0.22,3114.61,3,1,3,0,0,0
SESS_00006406,CUST_001255,2023-11-19 18:59:00,38,6,Home,Tablet,0.29,3198.78,0,1,3,0,1,0
SESS_00006407,CUST_001415,2023-06-23 18:47:00,72,36,Home,Desktop,0.22,6060.86,0,0,1,0,1,0
