session_id,customer_id,device_type,session_start,session_end,pages_visited,session_duration_minutes
SESS_00004772,CUST_000767,Mobile,2023-06-15 09:55:00,2023-06-15 10:36:00,5,41
SESS_00004773,CUST_000524,Mobile,2024-02-19 04:10:00,2024-02-19 04:44:00,8,34
SESS_00004774,CUST_001776,Mobile,2023-02-06 08:05:00,2023-02-06 08:22:00,2,17
SESS_00004775,CUST_000803,Mobile,2024-01-13 06:09:00,2024-01-13 06:33:00,6,24
SESS_00004776,CUST_001082,Mobile,2024-02-01 13:54:00,2024-02-01 14:02:00,2,8
SESS_00004777,CUST_000433,Mobile,2024-01-12 06:59:00,2024-01-12 07:42:00,14,43
SESS_00004778,CUST_000023,Mobile,2023-06-28 13:06:00,2023-06-28 13:48:00,14,42
SESS_00004779,CUST_000221,Mobile,2023-02-09 03:42:00,2023-02-09 04:25:00,6,43
SESS_00004780,CUST_000500,Desktop,2023-09-10 04:13:00,2023-09-10 05:50:00,12,97
SESS_00004781,CUST_001702,Desktop,2023-08-04 15:45:00,2023-08-04 17:21:00,16,96
SESS_00004782,CUST_000111,Mobile,2023-09-19 05:47:00,2023-09-19 05:56:00,3,9
SESS_00004783,CUST_001519,Desktop,2023-07-09 23:40:00,2023-07-10 00:10:00,4,30
SESS_00004784,CUST_001893,Mobile,2023-03-19 02:52:00,2023-03-19 03:01:00,4,9
SESS_00004785,CUST_000213,Desktop,2023-09-22 18:01:00,2023-09-22 19:22:00,13,81
SESS_00004786,CUST_000443,Tablet,2023-12-06 23:03:00,2023-12-06 23:40:00,7,37
SESS_00004787,CUST_001198,Tablet,2023-10-19 06:56:00,2023-10-19 07:15:00,6,19
SESS_00004788,CUST_000096,Mobile,2023-11-04 20:52:00,2023-11-04 20:58:00,2,6
SESS_00004789,CUST_001058,Desktop,2024-02-17 20:38:00,2024-02-17 20:56:00,2,18
SESS_00004790,CUST_001321,Mobile,2023-11-07 17:51:00,2023-11-07 18:20:00,3,29
SESS_00004791,CUST_001902,Desktop,2023-01-11 05:01:00,2023-01-11 06:58:00,14,117
SESS_00004792,CUST_001685,Tablet,2023-09-19 04:35:00,2023-09-19 05:16:00,8,41
SESS_00004793,CUST_001346,Mobile,2023-12-06 23:32:00,2023-12-07 00:14:00,21,42
SESS_00004794,CUST_001118,Desktop,2023-03-03 08:15:00,2023-03-03 08:49:00,4,34
SESS_00004795,CUST_000651,Mobile,2023-11-26 16:26:00,2023-11-26 16:39:00,2,13
SESS_00004796,CUST_000509,Desktop,2023-07-09 16:45:00,2023-07-09 18:04:00,39,79
SESS_00004797,CUST_000743,Desktop,2023-10-05 16:49:00,2023-10-05 17:54:00,13,65
SESS_00004798,CUST_001350,Mobile,2024-02-24 18:27:00,2024-02-24 19:01:00,17,34
SESS_00004799,CUST_000937,Mobile,2023-07-28 17:31:00,2023-07-28 18:09:00,19,38
SESS_00004800,CUST_000366,Mobile,2023-05-24 09:26:00,2023-05-24 09:44:00,4,18
SESS_00004801,CUST_000325,Desktop,2023-04-13 20:22:00,2023-04-13 21:43:00,13,81
SESS_00004802,CUST_001480,Mobile,2023-11-21 23:24:00,2023-11-21 23:43:00,3,19
SESS_00004803,CUST_000560,Desktop,2023-01-15 22:46:00,2023-01-16 00:33:00,17,107
SESS_00004804,CUST_000381,Mobile,2023-12-18 15:01:00,2023-12-18 15:12:00,1,11
SESS_00004805,CUST_000083,Desktop,2024-02-18 15:58:00,2024-02-18 16:53:00,13,55
SESS_00004806,CUST_000297,Desktop,2024-02-12 04:59:00,2024-02-12 06:28:00,22,89
SESS_00004807,CUST_001136,Desktop,2023-10-26 17:02:00,2023-10-26 17:21:00,4,19
SESS_00004808,CUST_000950,Mobile,2023-07-18 17:36:00,2023-07-18 18:13:00,4,37
SESS_00004809,CUST_001741,Mobile,2024-02-22 06:52:00,2024-02-22 07:19:00,9,27
SESS_00004810,CUST_001326,Desktop,2023-12-11 19:48:00,2023-12-11 20:09:00,5,21
SESS_00004811,CUST_001835,Tablet,2023-11-15 12:22:00,2023-11-15 13:15:00,8,53
SESS_00004812,CUST_000769,Tablet,2023-08-02 21:33:00,2023-08-02 22:24:00,25,51
SESS_00004813,CUST_000560,Mobile,2023-01-28 07:53:00,2023-01-28 08:12:00,3,19
SESS_00004814,CUST_001742,Mobile,2023-05-10 10:17:00,2023-05-10 10:39:00,7,22
SESS_00004815,CUST_000863,Desktop,2023-08-21 18:52:00,2023-08-21 20:47:00,38,115
SESS_00004816,CUST_001336,Desktop,2024-01-22 05:58:00,2024-01-22 06:59:00,20,61
SESS_00004817,CUST_000447,Desktop,2023-05-14 11:43:00,2023-05-14 12:47:00,32,64
SESS_00004818,CUST_001038,Mobile,2023-12-09 02:04:00,2023-12-09 02:36:00,8,32
SESS_00004819,CUST_001705,Desktop,2023-10-31 12:26:00,2023-10-31 14:17:00,55,111
SESS_00004820,CUST_001951,Tablet,2023-12-27 09:19:00,2023-12-27 10:06:00,9,47
SESS_00004821,CUST_000797,Mobile,2023-07-11 16:42:00,2023-07-11 17:01:00,3,19
SESS_00004822,CUST_000121,Mobile,2023-09-26 22:38:00,2023-09-26 23:02:00,4,24
SESS_00004823,CUST_000252,Mobile,2023-01-26 15:02:00,2023-01-26 15:28:00,13,26
SESS_00004824,CUST_000197,Desktop,2023-05-12 00:11:00,2023-05-12 00:40:00,4,29
SESS_00004825,CUST_000439,Mobile,2024-02-28 20:21:00,2024-02-28 21:00:00,7,39
SESS_00004826,CUST_000024,Mobile,2023-07-13 11:33:00,2023-07-13 11:56:00,2,23
SESS_00004827,CUST_000721,Desktop,2023-03-30 05:56:00,2023-03-30 07:41:00,17,105
SESS_00004828,CUST_001601,Mobile,2024-02-15 11:01:00,2024-02-15 11:41:00,5,40
SESS_00004829,CUST_000617,Desktop,2023-05-28 06:27:00,2023-05-28 06:37:00,1,10
SESS_00004830,CUST_001506,Tablet,2023-05-19 17:32:00,2023-05-19 18:28:00,14,56
SESS_00004831,CUST_001094,Mobile,2023-12-03 22:45:00,2023-12-03 23:30:00,9,45
SESS_00004832,CUST_001475,Mobile,2024-01-26 02:34:00,2024-01-26 02:42:00,1,8
SESS_00004833,CUST_000583,Mobile,2023-06-15 14:47:00,2023-06-15 15:09:00,4,22
SESS_00004834,CUST_000825,Desktop,2023-09-25 04:27:00,2023-09-25 05:58:00,30,91
SESS_00004835,CUST_001630,Desktop,2023-08-11 19:44:00,2023-08-11 21:18:00,47,94
SESS_00004836,CUST_001302,Desktop,2023-01-19 16:37:00,2023-01-19 18:09:00,18,92
SESS_00004837,CUST_001932,Desktop,2023-04-30 20:50:00,2023-04-30 21:04:00,4,14
SESS_00004838,CUST_000869,Desktop,2023-07-01 19:44:00,2023-07-01 21:42:00,14,118
SESS_00004839,CUST_000072,Mobile,2023-08-27 14:17:00,2023-08-27 14:46:00,5,29
SESS_00004840,CUST_001658,Mobile,2023-05-09 06:12:00,2023-05-09 06:33:00,10,21
SESS_00004841,CUST_001161,Desktop,2023-12-28 21:29:00,2023-12-28 21:43:00,3,14
SESS_00004842,CUST_000693,Tablet,2023-06-22 00:07:00,2023-06-22 00:56:00,7,49
SESS_00004843,CUST_001683,Mobile,2023-04-13 06:12:00,2023-04-13 06:32:00,2,20
SESS_00004844,CUST_001819,Tablet,2023-04-27 23:05:00,2023-04-27 23:59:00,10,54
SESS_00004845,CUST_001486,Mobile,2023-03-10 21:31:00,2023-03-10 21:51:00,3,20
SESS_00004846,CUST_001929,Mobile,2023-08-05 22:14:00,2023-08-05 22:22:00,1,8
SESS_00004847,CUST_001038,Tablet,2023-07-02 07:47:00,2023-07-02 08:08:00,10,21
SESS_00004848,CUST_001564,Tablet,2023-03-16 12:57:00,2023-03-16 13:09:00,1,12
SESS_00004849,CUST_001390,Mobile,2023-01-25 03:21:00,2023-01-25 03:56:00,4,35
SESS_00004850,CUST_000656,Mobile,2023-03-19 12:13:00,2023-03-19 12:25:00,4,12
SESS_00004851,CUST_001884,Mobile,2023-02-12 01:28:00,2023-02-12 02:03:00,4,35
SESS_00004852,CUST_001447,Mobile,2023-11-18 10:30:00,2023-11-18 11:02:00,5,32
SESS_00004853,CUST_001409,Mobile,2023-10-08 09:26:00,2023-10-08 09:37:00,5,11
SESS_00004854,CUST_000762,Tablet,2024-03-05 09:08:00,2024-03-05 09:14:00,1,6
SESS_00004855,CUST_001428,Tablet,2023-02-14 02:33:00,2023-02-14 03:04:00,6,31
SESS_00004856,CUST_001792,Mobile,2023-09-19 05:30:00,2023-09-19 05:42:00,2,12
SESS_00004857,CUST_000465,Mobile,2024-01-16 09:02:00,2024-01-16 09:09:00,1,7
SESS_00004858,CUST_001044,Mobile,2023-10-07 02:18:00,2023-10-07 02:56:00,7,38
SESS_00004859,CUST_001660,Desktop,2024-01-02 14:46:00,2024-01-02 15:26:00,20,40
SESS_00004860,CUST_001126,Desktop,2023-02-08 16:44:00,2023-02-08 18:42:00,39,118
SESS_00004861,CUST_000949,Mobile,2023-02-10 20:22:00,2023-02-10 20:30:00,1,8
SESS_00004862,CUST_000397,Mobile,2024-01-20 03:37:00,2024-01-20 03:56:00,3,19
SESS_00004863,CUST_000348,Mobile,2024-01-14 17:35:00,2024-01-14 17:45:00,2,10
SESS_00004864,CUST_000850,Mobile,2023-12-24 07:17:00,2023-12-24 07:32:00,1,15
SESS_00004865,CUST_001221,Desktop,2023-05-15 13:14:00,2023-05-15 14:09:00,11,55
SESS_00004866,CUST_001503,Desktop,2023-02-23 17:51:00,2023-02-23 19:27:00,12,96
SESS_00004867,CUST_001083,Mobile,2023-07-25 20:34:00,2023-07-25 20:48:00,3,14
SESS_00004868,CUST_000574,Mobile,2023-08-30 07:53:00,2023-08-30 08:24:00,7,31
SESS_00004869,CUST_000682,Mobile,2023-08-24 03:19:00,2023-08-24 03:49:00,10,30
SESS_00004870,CUST_000919,Desktop,2023-05-16 21:47:00,2023-05-16 22:53:00,11,66
SESS_00004871,CUST_001892,Mobile,2023-04-14 03:56:00,2023-04-14 04:39:00,5,43
SESS_00004872,CUST_001229,Mobile,2023-10-04 00:28:00,2023-10-04 00:34:00,2,6
SESS_00004873,CUST_000508,Mobile,2023-04-08 13:28:00,2023-04-08 14:02:00,17,34
SESS_00004874,CUST_001401,Mobile,2023-03-16 23:06:00,2023-03-16 23:29:00,5,23
SESS_00004875,CUST_000554,Desktop,2024-02-13 05:53:00,2024-02-13 06:29:00,7,36
SESS_00004876,CUST_000503,Desktop,2023-10-29 21:37:00,2023-10-29 22:42:00,13,65
SESS_00004877,CUST_001360,Tablet,2023-12-26 00:17:00,2023-12-26 01:05:00,24,48
SESS_00004878,CUST_000513,Tablet,2024-03-02 22:21:00,2024-03-02 23:00:00,6,39
SESS_00004879,CUST_001851,Mobile,2023-07-31 02:13:00,2023-07-31 02:40:00,6,27
SESS_00004880,CUST_000399,Mobile,2023-03-19 07:23:00,2023-03-19 08:01:00,4,38
SESS_00004881,CUST_001807,Desktop,2023-01-17 12:15:00,2023-01-17 12:39:00,4,24
SESS_00004882,CUST_000938,Mobile,2023-08-20 10:48:00,2023-08-20 11:11:00,5,23
SESS_00004883,CUST_001474,Mobile,2023-09-14 09:02:00,2023-09-14 09:04:00,1,2
SESS_00004884,CUST_000308,Mobile,2023-02-04 00:50:00,2023-02-04 01:35:00,7,45
SESS_00004885,CUST_001182,Mobile,2023-09-06 18:44:00,2023-09-06 19:19:00,5,35
SESS_00004886,CUST_000684,Desktop,2023-08-24 13:45:00,2023-08-24 13:53:00,4,8
SESS_00004887,CUST_001391,Tablet,2023-10-20 12:45:00,2023-10-20 13:16:00,4,31
SESS_00004888,CUST_001991,Desktop,2023-07-19 21:28:00,2023-07-19 22:49:00,27,81
SESS_00004889,CUST_001685,Mobile,2023-10-25 18:47:00,2023-10-25 19:00:00,2,13
SESS_00004890,CUST_001892,Mobile,2023-10-03 21:59:00,2023-10-03 22:13:00,2,14
SESS_00004891,CUST_001308,Mobile,2024-01-01 01:55:00,2024-01-01 02:28:00,5,33
SESS_00004892,CUST_001064,Mobile,2023-11-02 01:45:00,2023-11-02 02:23:00,7,38
SESS_00004893,CUST_001508,Mobile,2023-12-15 17:38:00,2023-12-15 18:20:00,14,42
SESS_00004894,CUST_001666,Mobile,2023-01-09 15:42:00,2023-01-09 16:20:00,6,38
SESS_00004895,CUST_000481,Mobile,2023-12-25 07:33:00,2023-12-25 07:39:00,3,6
SESS_00004896,CUST_000222,Mobile,2024-01-23 06:25:00,2024-01-23 06:35:00,2,10
SESS_00004897,CUST_000012,Mobile,2023-09-17 23:12:00,2023-09-17 23:19:00,1,7
SESS_00004898,CUST_000685,Mobile,2024-02-09 21:09:00,2024-02-09 21:35:00,6,26
SESS_00004899,CUST_001588,Mobile,2023-07-22 15:18:00,2023-07-22 15:36:00,4,18
SESS_00004900,CUST_000843,Mobile,2023-12-20 06:46:00,2023-12-20 06:59:00,4,13
SESS_00004901,CUST_001917,Mobile,2023-11-26 23:21:00,2023-11-26 23:24:00,1,3
SESS_00004902,CUST_000625,Mobile,2023-11-29 12:29:00,2023-11-29 13:04:00,4,35
SESS_00004903,CUST_001067,Mobile,2024-02-29 21:18:00,2024-02-29 21:52:00,4,34
SESS_00004904,CUST_001139,Mobile,2024-03-07 00:48:00,2024-03-07 01:13:00,4,25
SESS_00004905,CUST_000679,Mobile,2023-05-15 15:18:00,2023-05-15 15:31:00,6,13
SESS_00004906,CUST_000059,Desktop,2023-03-07 17:36:00,2023-03-07 19:18:00,34,102
SESS_00004907,CUST_000460,Desktop,2023-06-05 07:42:00,2023-06-05 08:47:00,8,65
SESS_00004908,CUST_001998,Mobile,2023-02-18 09:55:00,2023-02-18 10:08:00,1,13
SESS_00004909,CUST_001450,Mobile,2023-05-26 06:43:00,2023-05-26 07:17:00,4,34
SESS_00004910,CUST_001053,Tablet,2023-01-31 03:15:00,2023-01-31 04:06:00,10,51
SESS_00004911,CUST_001774,Mobile,2023-04-02 21:17:00,2023-04-02 21:57:00,13,40
SESS_00004912,CUST_001097,Mobile,2023-10-10 09:52:00,2023-10-10 09:56:00,1,4
SESS_00004913,CUST_001512,Desktop,2024-02-11 18:25:00,2024-02-11 19:50:00,10,85
SESS_00004914,CUST_000859,Tablet,2023-06-12 15:14:00,2023-06-12 15:52:00,5,38
SESS_00004915,CUST_001822,Desktop,2023-06-22 07:40:00,2023-06-22 08:47:00,16,67
SESS_00004916,CUST_001724,Mobile,2023-02-25 05:59:00,2023-02-25 06:10:00,5,11
SESS_00004917,CUST_000993,Tablet,2023-03-12 02:52:00,2023-03-12 03:51:00,14,59
SESS_00004918,CUST_001632,Desktop,2023-10-20 21:34:00,2023-10-20 23:03:00,44,89
SESS_00004919,CUST_000676,Mobile,2023-07-16 00:11:00,2023-07-16 00:24:00,4,13
SESS_00004920,CUST_000552,Mobile,2023-09-11 20:02:00,2023-09-11 20:18:00,5,16
SESS_00004921,CUST_001313,Mobile,2023-12-20 02:15:00,2023-12-20 02:29:00,2,14
SESS_00004922,CUST_001095,Mobile,2023-01-09 01:24:00,2023-01-09 02:00:00,9,36
SESS_00004923,CUST_000022,Desktop,2023-11-12 21:26:00,2023-11-12 22:09:00,14,43
SESS_00004924,CUST_001173,Mobile,2024-02-25 07:35:00,2024-02-25 08:00:00,6,25
SESS_00004925,CUST_000751,Mobile,2023-01-21 14:40:00,2023-01-21 15:19:00,13,39
SESS_00004926,CUST_000359,Mobile,2024-02-04 00:02:00,2024-02-04 00:37:00,11,35
SESS_00004927,CUST_001348,Desktop,2023-03-07 09:17:00,2023-03-07 10:52:00,11,95
SESS_00004928,CUST_001472,Mobile,2023-10-31 03:14:00,2023-10-31 03:18:00,1,4
SESS_00004929,CUST_000786,Desktop,2024-03-07 03:00:00,2024-03-07 04:13:00,18,73
SESS_00004930,CUST_000651,Mobile,2023-12-03 15:03:00,2023-12-03 15:22:00,9,19
SESS_00004931,CUST_001186,Mobile,2023-04-07 13:16:00,2023-04-07 13:18:00,1,2
SESS_00004932,CUST_001543,Mobile,2023-07-15 08:06:00,2023-07-15 08:31:00,3,25
SESS_00004933,CUST_000224,Desktop,2023-03-05 16:08:00,2023-03-05 16:39:00,10,31
SESS_00004934,CUST_000589,Mobile,2023-02-27 07:42:00,2023-02-27 07:54:00,1,12
SESS_00004935,CUST_001502,Mobile,2023-10-23 11:03:00,2023-10-23 11:09:00,3,6
SESS_00004936,CUST_000261,Mobile,2023-05-06 05:12:00,2023-05-06 05:24:00,1,12
SESS_00004937,CUST_001990,Mobile,2024-01-21 03:13:00,2024-01-21 03:51:00,6,38
SESS_00004938,CUST_001306,Desktop,2023-12-16 04:59:00,2023-12-16 06:38:00,16,99
SESS_00004939,CUST_000645,Mobile,2024-03-04 16:57:00,2024-03-04 17:06:00,2,9
SESS_00004940,CUST_000383,Tablet,2023-09-11 07:20:00,2023-09-11 07:27:00,2,7
SESS_00004941,CUST_000282,Desktop,2023-02-21 22:17:00,2023-02-22 00:05:00,13,108
SESS_00004942,CUST_001265,Mobile,2023-02-13 12:54:00,2023-02-13 13:01:00,3,7
SESS_00004943,CUST_001414,Mobile,2024-01-25 02:38:00,2024-01-25 03:17:00,9,39
SESS_00004944,CUST_000459,Mobile,2023-12-16 04:05:00,2023-12-16 04:07:00,1,2
SESS_00004945,CUST_001251,Mobile,2023-09-03 16:41:00,2023-09-03 17:02:00,3,21
SESS_00004946,CUST_001619,Mobile,2023-04-02 21:34:00,2023-04-02 21:41:00,1,7
SESS_00004947,CUST_000601,Mobile,2023-12-01 07:40:00,2023-12-01 08:02:00,2,22
SESS_00004948,CUST_000247,Mobile,2023-12-31 20:39:00,2023-12-31 21:22:00,10,43
SESS_00004949,CUST_001409,Mobile,2023-12-28 03:39:00,2023-12-28 04:17:00,7,38
SESS_00004950,CUST_001934,Desktop,2023-11-07 17:55:00,2023-11-07 18:14:00,3,19
SESS_00004951,CUST_000833,Mobile,2023-05-04 00:42:00,2023-05-04 00:50:00,1,8
SESS_00004952,CUST_001670,Mobile,2023-12-02 23:54:00,2023-12-03 00:02:00,4,8
SESS_00004953,CUST_000713,Desktop,2023-05-22 06:46:00,2023-05-22 07:08:00,2,22
SESS_00004954,CUST_000891,Mobile,2023-12-20 14:03:00,2023-12-20 14:10:00,1,7
SESS_00004955,CUST_000599,Mobile,2023-02-26 00:59:00,2023-02-26 01:20:00,3,21
SESS_00004956,CUST_001848,Tablet,2024-02-21 17:33:00,2024-02-21 17:46:00,1,13
SESS_00004957,CUST_000057,Desktop,2023-07-28 08:42:00,2023-07-28 09:34:00,10,52
SESS_00004958,CUST_001951,Mobile,2023-03-16 20:40:00,2023-03-16 20:43:00,1,3
SESS_00004959,CUST_000053,Desktop,2023-11-12 17:12:00,2023-11-12 18:40:00,29,88
SESS_00004960,CUST_001445,Mobile,2023-09-11 06:27:00,2023-09-11 06:52:00,8,25
SESS_00004961,CUST_001328,Tablet,2023-12-20 21:36:00,2023-12-20 21:54:00,3,18
SESS_00004962,CUST_000934,Mobile,2023-03-08 11:40:00,2023-03-08 11:50:00,5,10
SESS_00004963,CUST_001523,Mobile,2023-11-23 10:24:00,2023-11-23 10:48:00,4,24
SESS_00004964,CUST_001409,Tablet,2024-01-10 14:39:00,2024-01-10 15:29:00,25,50
SESS_00004965,CUST_001803,Mobile,2024-01-26 13:28:00,2024-01-26 13:34:00,2,6
SESS_00004966,CUST_000951,Desktop,2024-02-23 19:19:00,2024-02-23 21:09:00,27,110
SESS_00004967,CUST_001445,Mobile,2023-01-10 03:14:00,2023-01-10 03:17:00,1,3
SESS_00004968,CUST_001181,Mobile,2023-08-19 04:20:00,2023-08-19 04:34:00,4,14
SESS_00004969,CUST_001329,Mobile,2024-01-18 05:19:00,2024-01-18 06:01:00,7,42
SESS_00004970,CUST_000932,Mobile,2024-02-17 01:29:00,2024-02-17 02:13:00,14,44
SESS_00004971,CUST_000034,Mobile,2023-07-22 17:27:00,2023-07-22 18:04:00,6,37
SESS_00004972,CUST_000968,Mobile,2023-10-10 13:52:00,2023-10-10 14:01:00,1,9
SESS_00004973,CUST_000375,Mobile,2024-02-27 01:45:00,2024-02-27 02:30:00,15,45
SESS_00004974,CUST_001678,Mobile,2023-12-22 04:34:00,2023-12-22 04:58:00,6,24
SESS_00004975,CUST_000093,Mobile,2023-05-18 00:09:00,2023-05-18 00:36:00,3,27
SESS_00004976,CUST_000190,Desktop,2023-08-08 12:50:00,2023-08-08 14:04:00,10,74
SESS_00004977,CUST_000524,Mobile,2023-06-13 21:03:00,2023-06-13 21:11:00,2,8
SESS_00004978,CUST_001632,Tablet,2023-08-10 23:41:00,2023-08-10 23:54:00,4,13
SESS_00004979,CUST_000702,Mobile,2024-02-13 17:16:00,2024-02-13 17:51:00,17,35
SESS_00004980,CUST_001276,Desktop,2024-01-23 00:26:00,2024-01-23 00:35:00,2,9
SESS_00004981,CUST_000681,Mobile,2024-02-29 20:47:00,2024-02-29 21:28:00,6,41
SESS_00004982,CUST_000381,Desktop,2023-12-28 14:35:00,2023-12-28 14:51:00,4,16
SESS_00004983,CUST_001844,Mobile,2023-08-31 01:21:00,2023-08-31 02:05:00,6,44
SESS_00004984,CUST_000890,Mobile,2023-06-04 19:49:00,2023-06-04 20:20:00,4,31
SESS_00004985,CUST_000197,Mobile,2024-03-07 15:09:00,2024-03-07 15:48:00,19,39
SESS_00004986,CUST_000349,Mobile,2023-07-24 18:32:00,2023-07-24 18:40:00,2,8
SESS_00004987,CUST_001687,Mobile,2023-05-05 07:17:00,2023-05-05 07:41:00,8,24
SESS_00004988,CUST_000394,Mobile,2023-10-06 09:52:00,2023-10-06 10:07:00,7,15
SESS_00004989,CUST_001253,Desktop,2023-11-23 04:26:00,2023-11-23 05:50:00,16,84
SESS_00004990,CUST_001035,Mobile,2023-09-19 20:12:00,2023-09-19 20:27:00,7,15
SESS_00004991,CUST_000104,Desktop,2023-12-31 05:58:00,2023-12-31 07:44:00,53,106
SESS_00004992,CUST_001031,Mobile,2023-06-24 22:09:00,2023-06-24 22:13:00,1,4
SESS_00004993,CUST_000744,Mobile,2023-07-24 08:21:00,2023-07-24 09:02:00,6,41
SESS_00004994,CUST_000020,Mobile,2023-04-07 08:16:00,2023-04-07 08:21:00,1,5
SESS_00004995,CUST_001101,Mobile,2024-02-18 11:27:00,2024-02-18 11:51:00,3,24
SESS_00004996,CUST_001262,Desktop,2024-02-21 11:05:00,2024-02-21 12:27:00,10,82
SESS_00004997,CUST_000965,Mobile,2024-01-18 08:44:00,2024-01-18 09:01:00,2,17
SESS_00004998,CUST_001241,Mobile,2024-01-30 11:02:00,2024-01-30 11:20:00,4,18
SESS_00004999,CUST_001541,Mobile,2023-12-29 21:40:00,2023-12-29 22:24:00,11,44
SESS_00005000,CUST_001776,Mobile,2023-12-27 22:36:00,2023-12-27 22:46:00,1,10
SESS_00005001,CUST_001406,Mobile,2023-01-09 18:23:00,2023-01-09 18:42:00,4,19
SESS_00005002,CUST_000749,Desktop,2023-05-19 19:05:00,2023-05-19 19:36:00,3,31
SESS_00005003,CUST_001078,Mobile,2023-04-18 02:53:00,2023-04-18 03:01:00,1,8
SESS_00005004,CUST_000928,Tablet,2023-12-23 18:54:00,2023-12-23 19:17:00,3,23
SESS_00005005,CUST_000602,Desktop,2023-05-19 04:11:00,2023-05-19 06:06:00,19,115
SESS_00005006,CUST_000485,Tablet,2023-03-14 19:40:00,2023-03-14 20:21:00,10,41
SESS_00005007,CUST_001367,Desktop,2023-09-14 14:55:00,2023-09-14 15:40:00,15,45
SESS_00005008,CUST_000898,Desktop,2023-11-04 13:47:00,2023-11-04 14:23:00,18,36
SESS_00005009,CUST_001746,Mobile,2023-05-23 19:54:00,2023-05-23 20:16:00,2,22
SESS_00005010,CUST_001325,Desktop,2023-06-24 00:36:00,2023-06-24 02:25:00,13,109
SESS_00005011,CUST_000623,Mobile,2023-08-15 17:41:00,2023-08-15 18:26:00,9,45
SESS_00005012,CUST_001455,Mobile,2023-05-26 02:56:00,2023-05-26 03:25:00,9,29
SESS_00005013,CUST_001119,Mobile,2023-10-11 05:32:00,2023-10-11 06:16:00,22,44
SESS_00005014,CUST_000028,Desktop,2024-01-05 10:46:00,2024-01-05 12:41:00,19,115
SESS_00005015,CUST_001555,Mobile,2023-03-24 11:06:00,2023-03-24 11:18:00,6,12
SESS_00005016,CUST_000247,Mobile,2023-09-16 18:46:00,2023-09-16 19:06:00,4,20
SESS_00005017,CUST_000327,Mobile,2023-05-06 03:05:00,2023-05-06 03:34:00,5,29
SESS_00005018,CUST_000757,Mobile,2024-02-29 11:24:00,2024-02-29 11:40:00,2,16
SESS_00005019,CUST_000873,Desktop,2023-04-24 00:03:00,2023-04-24 01:38:00,23,95
SESS_00005020,CUST_001681,Mobile,2023-12-14 06:12:00,2023-12-14 06:34:00,3,22
SESS_00005021,CUST_001747,Mobile,2023-01-21 02:22:00,2023-01-21 02:49:00,3,27
SESS_00005022,CUST_000605,Mobile,2023-01-07 14:42:00,2023-01-07 15:24:00,10,42
SESS_00005023,CUST_001715,Mobile,2024-01-23 10:45:00,2024-01-23 11:12:00,4,27
SESS_00005024,CUST_000586,Mobile,2024-03-10 02:16:00,2024-03-10 02:42:00,3,26
SESS_00005025,CUST_001862,Tablet,2023-08-15 06:21:00,2023-08-15 07:05:00,14,44
SESS_00005026,CUST_001414,Mobile,2023-09-16 06:46:00,2023-09-16 07:31:00,5,45
SESS_00005027,CUST_001261,Tablet,2023-07-16 04:23:00,2023-07-16 05:16:00,10,53
SESS_00005028,CUST_001783,Mobile,2023-08-23 08:44:00,2023-08-23 08:52:00,1,8
SESS_00005029,CUST_000805,Tablet,2023-03-04 13:58:00,2023-03-04 14:55:00,14,57
SESS_00005030,CUST_000853,Desktop,2023-12-18 12:48:00,2023-12-18 13:36:00,9,48
SESS_00005031,CUST_000824,Mobile,2023-06-08 00:25:00,2023-06-08 00:40:00,5,15
SESS_00005032,CUST_000785,Mobile,2023-07-03 10:32:00,2023-07-03 10:59:00,13,27
SESS_00005033,CUST_000917,Desktop,2023-03-01 02:03:00,2023-03-01 03:05:00,10,62
SESS_00005034,CUST_001687,Mobile,2023-07-29 14:36:00,2023-07-29 15:02:00,4,26
SESS_00005035,CUST_000462,Desktop,2023-11-12 05:17:00,2023-11-12 06:39:00,11,82
SESS_00005036,CUST_000833,Desktop,2023-03-21 07:19:00,2023-03-21 08:03:00,14,44
SESS_00005037,CUST_000867,Desktop,2023-11-04 05:32:00,2023-11-04 06:20:00,24,48
SESS_00005038,CUST_000706,Desktop,2023-08-01 05:45:00,2023-08-01 07:00:00,25,75
SESS_00005039,CUST_001018,Mobile,2023-11-03 09:28:00,2023-11-03 09:58:00,4,30
SESS_00005040,CUST_000594,Tablet,2023-02-05 15:47:00,2023-02-05 16:05:00,6,18
SESS_00005041,CUST_001433,Mobile,2023-05-07 13:47:00,2023-05-07 13:52:00,2,5
SESS_00005042,CUST_000109,Mobile,2023-08-29 17:27:00,2023-08-29 17:59:00,6,32
SESS_00005043,CUST_001583,Mobile,2023-12-16 01:23:00,2023-12-16 01:38:00,3,15
SESS_00005044,CUST_001529,Desktop,2023-06-21 01:13:00,2023-06-21 02:03:00,8,50
SESS_00005045,CUST_001720,Mobile,2023-12-20 03:27:00,2023-12-20 04:12:00,6,45
SESS_00005046,CUST_001654,Mobile,2023-12-06 21:23:00,2023-12-06 21:44:00,3,21
SESS_00005047,CUST_001477,Tablet,2023-10-04 20:58:00,2023-10-04 21:43:00,22,45
SESS_00005048,CUST_001286,Mobile,2023-12-14 12:06:00,2023-12-14 12:40:00,4,34
SESS_00005049,CUST_000639,Desktop,2023-07-15 09:35:00,2023-07-15 11:23:00,13,108
SESS_00005050,CUST_001012,Mobile,2023-07-12 00:33:00,2023-07-12 01:17:00,11,44
